plot,year,block,rate,PD,stage,diameter,height,who
302E,2023,3,3,Early,41,2.54,40.64,noelle
302E,2023,3,3,Early,41,2.48,36.83,noelle
302E,2023,3,3,Early,39,3.21,55.88,noelle
302E,2023,3,3,Early,39,2.16,50.8,noelle
302E,2023,3,3,Early,39,2.05,46.99,noelle
302E,2023,3,3,Early,39,1.95,39.37,noelle
302E,2023,3,3,Early,39,1.35,38.1,noelle
302E,2023,3,3,Early,39,2.04,36.83,noelle
302E,2023,3,3,Early,39,0.85,34.29,noelle
302E,2023,3,3,Early,39,1.18,25.4,noelle
302E,2023,3,3,Early,37,3.32,58.42,noelle
302E,2023,3,3,Early,37,3.31,54.61,noelle
302E,2023,3,3,Early,37,3.14,53.34,noelle
302E,2023,3,3,Early,37,3.08,50.8,noelle
302E,2023,3,3,Early,37,3.16,50.8,noelle
302E,2023,3,3,Early,37,2.72,49.53,noelle
302E,2023,3,3,Early,37,2.96,48.26,noelle
302E,2023,3,3,Early,37,2.73,46.99,noelle
302E,2023,3,3,Early,37,3.21,46.99,noelle
302E,2023,3,3,Early,37,2,45.72,noelle
302E,2023,3,3,Early,37,1.84,43.18,noelle
302E,2023,3,3,Early,37,2.75,43.18,noelle
302E,2023,3,3,Early,37,3.06,43.18,noelle
302E,2023,3,3,Early,37,2.56,40.64,noelle
302E,2023,3,3,Early,37,1.53,39.37,noelle
302E,2023,3,3,Early,37,2.22,38.1,noelle
302E,2023,3,3,Early,37,1.45,30.48,noelle
302E,2023,3,3,Early,37,2.14,30.48,noelle
302E,2023,3,3,Early,37,1.8,29.21,noelle
302E,2023,3,3,Early,37,1.77,25.4,noelle
302E,2023,3,3,Early,35,3.16,57.15,noelle
302E,2023,3,3,Early,35,3.34,52.07,noelle
302E,2023,3,3,Early,35,2.88,49.53,noelle
302E,2023,3,3,Early,35,3.39,46.99,noelle
302E,2023,3,3,Early,35,1.85,43.18,noelle
302E,2023,3,3,Early,35,2.25,41.91,noelle
302E,2023,3,3,Early,35,2.73,40.64,noelle
302E,2023,3,3,Early,35,2.82,40.64,noelle
302E,2023,3,3,Early,35,1.88,36.83,noelle
302E,2023,3,3,Early,35,2.41,36.83,noelle
302E,2023,3,3,Early,35,2.26,35.56,noelle
302E,2023,3,3,Early,35,2.57,35.56,noelle
302E,2023,3,3,Early,35,2.06,35.56,noelle
302E,2023,3,3,Early,35,1.49,31.75,noelle
302E,2023,3,3,Early,35,1.36,27.94,noelle
302E,2023,3,3,Early,35,1.83,27.94,noelle
302E,2023,3,3,Early,33,1.35,38.1,noelle
302E,2023,3,3,Early,33,0.96,33.02,noelle
302E,2023,3,3,Early,33,2.01,33.02,noelle
302E,2023,3,3,Early,33,2.56,33.02,noelle
302E,2023,3,3,Early,33,2.37,29.21,noelle
302E,2023,3,3,Early,33,1.8,26.67,noelle
302E,2023,3,3,Early,33,0.8,22.86,noelle
302E,2023,3,3,Early,31,0.84,29.21,noelle
302E,2023,3,3,Early,31,1.15,27.94,noelle
302E,2023,3,3,Early,31,0.86,26.67,noelle
302E,2023,3,3,Early,31,na,25.4,noelle
302E,2023,3,3,Early,31,na,22.86,noelle
302E,2023,3,3,Early,31,na,22.86,noelle
302E,2023,3,3,Early,31,na,22.86,noelle
302E,2023,3,3,Early,31,na,22.86,noelle
302E,2023,3,3,Early,31,na,22.86,noelle
302E,2023,3,3,Early,31,na,22.86,noelle
302E,2023,3,3,Early,31,na,21.59,noelle
302E,2023,3,3,Early,31,0.74,20.32,noelle
302E,2023,3,3,Early,31,1.08,20.32,noelle
302E,2023,3,3,Early,31,na,20.32,noelle
302E,2023,3,3,Early,31,na,19.05,noelle
302E,2023,3,3,Early,31,na,16.51,noelle
302E,2023,3,3,Early,31,na,16.51,noelle
302E,2023,3,3,Early,25,na,24.13,noelle
302E,2023,3,3,Early,25,na,20.32,noelle
302E,2023,3,3,Early,25,na,17.78,noelle
302E,2023,3,3,Early,25,na,16.51,noelle
302E,2023,3,3,Early,25,na,16.51,noelle
302E,2023,3,3,Early,25,na,15.24,noelle
302E,2023,3,3,Early,25,na,15.24,noelle
302E,2023,3,3,Early,16,na,11.43,noelle
302E,2023,3,3,Early,15,na,19.05,noelle
302E,2023,3,3,Early,15,na,17.78,noelle
302E,2023,3,3,Early,15,na,17.78,noelle
302E,2023,3,3,Early,15,na,17.78,noelle
302E,2023,3,3,Early,15,na,15.24,noelle
302E,2023,3,3,Early,15,na,15.24,noelle
302E,2023,3,3,Early,15,na,15.24,noelle
302E,2023,3,3,Early,15,na,15.24,noelle
302E,2023,3,3,Early,15,na,15.24,noelle
302E,2023,3,3,Early,15,na,15.24,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,13.97,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,12.7,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,11.43,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,10.16,noelle
302E,2023,3,3,Early,15,na,8.89,noelle
302E,2023,3,3,Early,15,na,8.89,noelle
302E,2023,3,3,Early,15,na,8.89,noelle
302E,2023,3,3,Early,15,na,8.89,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,7.62,noelle
302E,2023,3,3,Early,15,na,6.35,noelle
303E,2023,3,1.5,Early,45,2.28,53.34,Laurel
303E,2023,3,1.5,Early,43,2.93,49.53,Laurel
303E,2023,3,1.5,Early,43,2.23,48.26,Laurel
303E,2023,3,1.5,Early,43,2.63,48.26,Laurel
303E,2023,3,1.5,Early,41,2.67,55.88,Laurel
303E,2023,3,1.5,Early,41,2.43,44.45,Laurel
303E,2023,3,1.5,Early,41,1.46,22.86,Laurel
303E,2023,3,1.5,Early,41,na,19.05,Laurel
303E,2023,3,1.5,Early,41,na,17.78,Laurel
303E,2023,3,1.5,Early,39,3.09,58.42,Laurel
303E,2023,3,1.5,Early,39,2.2,50.8,Laurel
303E,2023,3,1.5,Early,39,2.48,48.26,Laurel
303E,2023,3,1.5,Early,39,2.04,43.18,Laurel
303E,2023,3,1.5,Early,39,3.11,41.91,Laurel
303E,2023,3,1.5,Early,39,1.98,40.64,Laurel
303E,2023,3,1.5,Early,39,2.44,38.1,Laurel
303E,2023,3,1.5,Early,37,2.89,52.07,Laurel
303E,2023,3,1.5,Early,37,2.78,49.53,Laurel
303E,2023,3,1.5,Early,37,2.61,48.26,Laurel
303E,2023,3,1.5,Early,37,3.57,48.26,Laurel
303E,2023,3,1.5,Early,37,2.61,46.99,Laurel
303E,2023,3,1.5,Early,37,2.26,44.45,Laurel
303E,2023,3,1.5,Early,37,1.75,40.64,Laurel
303E,2023,3,1.5,Early,37,2.6,40.64,Laurel
303E,2023,3,1.5,Early,37,1.84,39.37,Laurel
303E,2023,3,1.5,Early,37,2.3,38.1,Laurel
303E,2023,3,1.5,Early,37,2.31,38.1,Laurel
303E,2023,3,1.5,Early,37,1.5,34.29,Laurel
303E,2023,3,1.5,Early,37,1.9,29.21,Laurel
303E,2023,3,1.5,Early,37,na,16.51,Laurel
303E,2023,3,1.5,Early,37,na,13.97,Laurel
303E,2023,3,1.5,Early,35,3.26,49.53,Laurel
303E,2023,3,1.5,Early,35,2.78,46.99,Laurel
303E,2023,3,1.5,Early,35,2.52,45.72,Laurel
303E,2023,3,1.5,Early,35,3.23,45.72,Laurel
303E,2023,3,1.5,Early,35,2.37,44.45,Laurel
303E,2023,3,1.5,Early,35,2.82,44.45,Laurel
303E,2023,3,1.5,Early,35,3.12,44.45,Laurel
303E,2023,3,1.5,Early,35,2.41,43.18,Laurel
303E,2023,3,1.5,Early,35,2.58,40.64,Laurel
303E,2023,3,1.5,Early,35,2,38.1,Laurel
303E,2023,3,1.5,Early,35,2.36,38.1,Laurel
303E,2023,3,1.5,Early,35,2.45,36.83,Laurel
303E,2023,3,1.5,Early,35,2.66,36.83,Laurel
303E,2023,3,1.5,Early,35,2.56,35.56,Laurel
303E,2023,3,1.5,Early,35,2.6,35.56,Laurel
303E,2023,3,1.5,Early,35,2.08,34.29,Laurel
303E,2023,3,1.5,Early,35,2.15,34.29,Laurel
303E,2023,3,1.5,Early,35,1.74,33.02,Laurel
303E,2023,3,1.5,Early,35,na,33.02,Laurel
303E,2023,3,1.5,Early,35,1.72,31.75,Laurel
303E,2023,3,1.5,Early,35,1.81,31.75,Laurel
303E,2023,3,1.5,Early,35,2.25,31.75,Laurel
303E,2023,3,1.5,Early,35,0.82,30.48,Laurel
303E,2023,3,1.5,Early,35,1.66,30.48,Laurel
303E,2023,3,1.5,Early,35,0.66,25.4,Laurel
303E,2023,3,1.5,Early,35,na,22.86,Laurel
303E,2023,3,1.5,Early,35,na,17.78,Laurel
303E,2023,3,1.5,Early,35,na,17.78,Laurel
303E,2023,3,1.5,Early,35,na,15.24,Laurel
303E,2023,3,1.5,Early,35,na,12.7,Laurel
303E,2023,3,1.5,Early,35,na,8.89,Laurel
303E,2023,3,1.5,Early,33,2.8,57.15,Laurel
303E,2023,3,1.5,Early,33,3,45.72,Laurel
303E,2023,3,1.5,Early,33,3.62,45.72,Laurel
303E,2023,3,1.5,Early,33,3.28,43.18,Laurel
303E,2023,3,1.5,Early,33,2.34,39.37,Laurel
303E,2023,3,1.5,Early,33,0.56,29.21,Laurel
303E,2023,3,1.5,Early,33,1.59,27.94,Laurel
303E,2023,3,1.5,Early,33,1.04,25.4,Laurel
303E,2023,3,1.5,Early,33,1.81,25.4,Laurel
303E,2023,3,1.5,Early,33,na,24.13,Laurel
303E,2023,3,1.5,Early,33,na,21.59,Laurel
303E,2023,3,1.5,Early,33,na,20.32,Laurel
303E,2023,3,1.5,Early,33,na,20.32,Laurel
303E,2023,3,1.5,Early,33,na,17.78,Laurel
303E,2023,3,1.5,Early,33,na,12.7,Laurel
303E,2023,3,1.5,Early,31,na,25.4,Laurel
303E,2023,3,1.5,Early,31,na,22.86,Laurel
303E,2023,3,1.5,Early,31,na,22.86,Laurel
303E,2023,3,1.5,Early,31,na,20.32,Laurel
303E,2023,3,1.5,Early,31,na,20.32,Laurel
303E,2023,3,1.5,Early,31,na,20.32,Laurel
303E,2023,3,1.5,Early,31,na,20.32,Laurel
303E,2023,3,1.5,Early,31,2.33,19.05,Laurel
303E,2023,3,1.5,Early,31,na,15.24,Laurel
303E,2023,3,1.5,Early,25,na,22.86,Laurel
303E,2023,3,1.5,Early,25,na,20.32,Laurel
303E,2023,3,1.5,Early,25,na,20.32,Laurel
303E,2023,3,1.5,Early,25,na,20.32,Laurel
303E,2023,3,1.5,Early,25,na,20.32,Laurel
303E,2023,3,1.5,Early,25,na,17.78,Laurel
303E,2023,3,1.5,Early,25,na,17.78,Laurel
303E,2023,3,1.5,Early,25,na,17.78,Laurel
303E,2023,3,1.5,Early,25,na,16.51,Laurel
303E,2023,3,1.5,Early,25,na,15.24,Laurel
303E,2023,3,1.5,Early,15,na,20.32,Laurel
303E,2023,3,1.5,Early,15,na,20.32,Laurel
303E,2023,3,1.5,Early,15,na,19.05,Laurel
303E,2023,3,1.5,Early,15,na,17.78,Laurel
303E,2023,3,1.5,Early,15,na,17.78,Laurel
303E,2023,3,1.5,Early,15,na,17.78,Laurel
303E,2023,3,1.5,Early,15,na,17.78,Laurel
303E,2023,3,1.5,Early,15,na,17.78,Laurel
303E,2023,3,1.5,Early,15,na,16.51,Laurel
303E,2023,3,1.5,Early,15,na,16.51,Laurel
303E,2023,3,1.5,Early,15,na,16.51,Laurel
303E,2023,3,1.5,Early,15,na,15.24,Laurel
303E,2023,3,1.5,Early,15,na,15.24,Laurel
303E,2023,3,1.5,Early,15,na,15.24,Laurel
303E,2023,3,1.5,Early,15,na,15.24,Laurel
303E,2023,3,1.5,Early,15,na,13.97,Laurel
303E,2023,3,1.5,Early,15,na,13.97,Laurel
303E,2023,3,1.5,Early,15,na,13.97,Laurel
303E,2023,3,1.5,Early,15,na,13.97,Laurel
303E,2023,3,1.5,Early,15,na,13.97,Laurel
303E,2023,3,1.5,Early,15,na,13.97,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,12.7,Laurel
303E,2023,3,1.5,Early,15,na,11.43,Laurel
303E,2023,3,1.5,Early,15,na,11.43,Laurel
303E,2023,3,1.5,Early,15,na,11.43,Laurel
303E,2023,3,1.5,Early,15,na,11.43,Laurel
303E,2023,3,1.5,Early,15,na,11.43,Laurel
303E,2023,3,1.5,Early,15,na,11.43,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,10.16,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,8.89,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,7.62,Laurel
303E,2023,3,1.5,Early,15,na,6.35,Laurel
303E,2023,3,1.5,Early,15,na,6.35,Laurel
303E,2023,3,1.5,Early,15,na,5.08,Laurel
303E,2023,3,1.5,Early,15,na,5.08,Laurel
303E,2023,3,1.5,Early,15,na,5.08,Laurel
303E,2023,3,1.5,Early,15,na,2.54,Laurel
401E,2023,4,1.5,Early,47,3.31,59.69,Laurel
401E,2023,4,1.5,Early,45,2.42,53.34,Laurel
401E,2023,4,1.5,Early,45,3.4,48.26,Laurel
401E,2023,4,1.5,Early,45,1.96,46.99,Laurel
401E,2023,4,1.5,Early,45,1.56,40.64,Laurel
401E,2023,4,1.5,Early,43,2.63,57.15,Laurel
401E,2023,4,1.5,Early,43,2.79,55.88,Laurel
401E,2023,4,1.5,Early,43,3.23,54.61,Laurel
401E,2023,4,1.5,Early,43,2.6,53.34,Laurel
401E,2023,4,1.5,Early,43,2.88,53.34,Laurel
401E,2023,4,1.5,Early,43,1.94,49.53,Laurel
401E,2023,4,1.5,Early,43,2.76,49.53,Laurel
401E,2023,4,1.5,Early,43,1.8,45.72,Laurel
401E,2023,4,1.5,Early,43,2.09,45.72,Laurel
401E,2023,4,1.5,Early,43,1.86,44.45,Laurel
401E,2023,4,1.5,Early,43,2.27,43.18,Laurel
401E,2023,4,1.5,Early,43,1.84,40.64,Laurel
401E,2023,4,1.5,Early,43,1.34,39.37,Laurel
401E,2023,4,1.5,Early,43,1.47,39.37,Laurel
401E,2023,4,1.5,Early,43,1.53,39.37,Laurel
401E,2023,4,1.5,Early,43,0.92,38.1,Laurel
401E,2023,4,1.5,Early,43,1.54,38.1,Laurel
401E,2023,4,1.5,Early,43,1.93,38.1,Laurel
401E,2023,4,1.5,Early,43,1.1,35.56,Laurel
401E,2023,4,1.5,Early,43,1.21,35.56,Laurel
401E,2023,4,1.5,Early,43,1.18,33.02,Laurel
401E,2023,4,1.5,Early,43,1.25,31.75,Laurel
401E,2023,4,1.5,Early,43,1.65,31.75,Laurel
401E,2023,4,1.5,Early,43,0.9,27.94,Laurel
401E,2023,4,1.5,Early,43,1.07,27.94,Laurel
401E,2023,4,1.5,Early,43,1.33,26.67,Laurel
401E,2023,4,1.5,Early,43,0.7,20.32,Laurel
401E,2023,4,1.5,Early,43,na,16.51,Laurel
401E,2023,4,1.5,Early,41,2.49,57.15,Laurel
401E,2023,4,1.5,Early,41,2.5,50.8,Laurel
401E,2023,4,1.5,Early,41,2.51,50.8,Laurel
401E,2023,4,1.5,Early,41,2.75,50.8,Laurel
401E,2023,4,1.5,Early,41,2.92,50.8,Laurel
401E,2023,4,1.5,Early,41,3.29,50.8,Laurel
401E,2023,4,1.5,Early,41,2.27,49.53,Laurel
401E,2023,4,1.5,Early,41,2.69,49.53,Laurel
401E,2023,4,1.5,Early,41,2.31,48.26,Laurel
401E,2023,4,1.5,Early,41,3.03,48.26,Laurel
401E,2023,4,1.5,Early,41,2.21,46.99,Laurel
401E,2023,4,1.5,Early,41,2.3,46.99,Laurel
401E,2023,4,1.5,Early,41,2.73,45.72,Laurel
401E,2023,4,1.5,Early,41,1.93,41.91,Laurel
401E,2023,4,1.5,Early,41,1.64,40.64,Laurel
401E,2023,4,1.5,Early,41,2.39,40.64,Laurel
401E,2023,4,1.5,Early,41,1.29,38.1,Laurel
401E,2023,4,1.5,Early,41,1.7,38.1,Laurel
401E,2023,4,1.5,Early,41,1.46,35.56,Laurel
401E,2023,4,1.5,Early,41,1.56,35.56,Laurel
401E,2023,4,1.5,Early,41,2.06,35.56,Laurel
401E,2023,4,1.5,Early,41,1,33.02,Laurel
401E,2023,4,1.5,Early,41,0.9,31.75,Laurel
401E,2023,4,1.5,Early,41,0.96,31.75,Laurel
401E,2023,4,1.5,Early,41,1.09,31.75,Laurel
401E,2023,4,1.5,Early,41,1.41,31.75,Laurel
401E,2023,4,1.5,Early,41,1.48,31.75,Laurel
401E,2023,4,1.5,Early,41,1.64,31.75,Laurel
401E,2023,4,1.5,Early,41,1.12,30.48,Laurel
401E,2023,4,1.5,Early,41,1.19,27.94,Laurel
401E,2023,4,1.5,Early,41,1.19,27.94,Laurel
401E,2023,4,1.5,Early,41,1.71,27.94,Laurel
401E,2023,4,1.5,Early,41,1.42,25.4,Laurel
401E,2023,4,1.5,Early,41,1.3,24.13,Laurel
401E,2023,4,1.5,Early,41,1.3,22.86,Laurel
401E,2023,4,1.5,Early,41,0.97,20.32,Laurel
401E,2023,4,1.5,Early,41,na,19.05,Laurel
401E,2023,4,1.5,Early,41,na,13.97,Laurel
401E,2023,4,1.5,Early,39,2.29,54.61,Laurel
401E,2023,4,1.5,Early,39,2.42,53.34,Laurel
401E,2023,4,1.5,Early,39,2.58,48.26,Laurel
401E,2023,4,1.5,Early,39,2.1,45.72,Laurel
401E,2023,4,1.5,Early,39,2.28,44.45,Laurel
401E,2023,4,1.5,Early,39,2.16,41.91,Laurel
401E,2023,4,1.5,Early,39,2.79,41.91,Laurel
401E,2023,4,1.5,Early,39,1.58,40.64,Laurel
401E,2023,4,1.5,Early,39,2.14,40.64,Laurel
401E,2023,4,1.5,Early,39,2.46,40.64,Laurel
401E,2023,4,1.5,Early,39,1.87,39.37,Laurel
401E,2023,4,1.5,Early,39,1.7,38.1,Laurel
401E,2023,4,1.5,Early,39,1.59,36.83,Laurel
401E,2023,4,1.5,Early,39,1.66,36.83,Laurel
401E,2023,4,1.5,Early,39,1.27,33.02,Laurel
401E,2023,4,1.5,Early,39,1.27,33.02,Laurel
401E,2023,4,1.5,Early,39,2.25,31.75,Laurel
401E,2023,4,1.5,Early,39,1.13,29.21,Laurel
401E,2023,4,1.5,Early,39,1.1,27.94,Laurel
401E,2023,4,1.5,Early,39,1.19,27.94,Laurel
401E,2023,4,1.5,Early,39,1.42,27.94,Laurel
401E,2023,4,1.5,Early,39,1.23,26.67,Laurel
401E,2023,4,1.5,Early,39,na,15.24,Laurel
401E,2023,4,1.5,Early,37,3.29,55.88,Laurel
401E,2023,4,1.5,Early,37,2.53,53.34,Laurel
401E,2023,4,1.5,Early,37,2.59,50.8,Laurel
401E,2023,4,1.5,Early,37,2.49,49.53,Laurel
401E,2023,4,1.5,Early,37,2.53,48.26,Laurel
401E,2023,4,1.5,Early,37,2.77,46.99,Laurel
401E,2023,4,1.5,Early,37,1.96,45.72,Laurel
401E,2023,4,1.5,Early,37,2.37,45.72,Laurel
401E,2023,4,1.5,Early,37,1.9,44.45,Laurel
401E,2023,4,1.5,Early,37,3.2,44.45,Laurel
401E,2023,4,1.5,Early,37,2.46,43.18,Laurel
401E,2023,4,1.5,Early,37,2.48,41.91,Laurel
401E,2023,4,1.5,Early,37,2.83,41.91,Laurel
401E,2023,4,1.5,Early,37,1.56,40.64,Laurel
401E,2023,4,1.5,Early,37,2.14,40.64,Laurel
401E,2023,4,1.5,Early,37,2.38,39.37,Laurel
401E,2023,4,1.5,Early,37,2.02,38.1,Laurel
401E,2023,4,1.5,Early,37,2.37,38.1,Laurel
401E,2023,4,1.5,Early,37,1.58,35.56,Laurel
401E,2023,4,1.5,Early,37,1.43,34.29,Laurel
401E,2023,4,1.5,Early,37,1.73,34.29,Laurel
401E,2023,4,1.5,Early,37,1.49,33.02,Laurel
401E,2023,4,1.5,Early,37,1.63,33.02,Laurel
401E,2023,4,1.5,Early,37,2.13,33.02,Laurel
401E,2023,4,1.5,Early,37,1.34,30.48,Laurel
401E,2023,4,1.5,Early,37,1.69,29.21,Laurel
401E,2023,4,1.5,Early,37,0.99,26.67,Laurel
401E,2023,4,1.5,Early,37,1.12,26.67,Laurel
401E,2023,4,1.5,Early,37,1.53,26.67,Laurel
401E,2023,4,1.5,Early,37,1.04,22.86,Laurel
401E,2023,4,1.5,Early,35,2.34,48.26,Laurel
401E,2023,4,1.5,Early,35,1.67,44.45,Laurel
401E,2023,4,1.5,Early,35,2.35,43.18,Laurel
401E,2023,4,1.5,Early,35,2.8,43.18,Laurel
401E,2023,4,1.5,Early,35,2.16,39.37,Laurel
401E,2023,4,1.5,Early,35,2.63,38.1,Laurel
401E,2023,4,1.5,Early,35,2.06,34.29,Laurel
401E,2023,4,1.5,Early,35,1.32,26.67,Laurel
401E,2023,4,1.5,Early,35,1.38,22.86,Laurel
401E,2023,4,1.5,Early,35,0.68,21.59,Laurel
401E,2023,4,1.5,Early,35,0.87,20.32,Laurel
401E,2023,4,1.5,Early,35,na,20.32,Laurel
401E,2023,4,1.5,Early,33,3.62,48.26,Laurel
401E,2023,4,1.5,Early,33,1.51,38.1,Laurel
401E,2023,4,1.5,Early,33,2.28,38.1,Laurel
401E,2023,4,1.5,Early,33,2.04,30.48,Laurel
401E,2023,4,1.5,Early,33,1.24,29.21,Laurel
401E,2023,4,1.5,Early,33,1.26,27.94,Laurel
401E,2023,4,1.5,Early,33,1.59,27.94,Laurel
401E,2023,4,1.5,Early,33,na,25.4,Laurel
401E,2023,4,1.5,Early,33,na,24.13,Laurel
401E,2023,4,1.5,Early,33,0.54,22.86,Laurel
401E,2023,4,1.5,Early,33,0.74,21.59,Laurel
401E,2023,4,1.5,Early,33,na,21.59,Laurel
401E,2023,4,1.5,Early,33,na,19.05,Laurel
401E,2023,4,1.5,Early,33,na,17.78,Laurel
401E,2023,4,1.5,Early,33,na,16.51,Laurel
401E,2023,4,1.5,Early,31,1.57,34.29,Laurel
401E,2023,4,1.5,Early,31,1.17,30.48,Laurel
401E,2023,4,1.5,Early,31,1.24,26.67,Laurel
401E,2023,4,1.5,Early,31,1.26,25.4,Laurel
401E,2023,4,1.5,Early,31,1.35,24.13,Laurel
401E,2023,4,1.5,Early,31,na,21.59,Laurel
401E,2023,4,1.5,Early,31,0.45,20.32,Laurel
401E,2023,4,1.5,Early,31,0.48,20.32,Laurel
401E,2023,4,1.5,Early,31,na,20.32,Laurel
401E,2023,4,1.5,Early,31,na,20.32,Laurel
401E,2023,4,1.5,Early,31,na,19.05,Laurel
401E,2023,4,1.5,Early,31,na,19.05,Laurel
401E,2023,4,1.5,Early,31,na,13.97,Laurel
401E,2023,4,1.5,Early,25,na,22.86,Laurel
401E,2023,4,1.5,Early,25,na,20.32,Laurel
401E,2023,4,1.5,Early,25,na,19.05,Laurel
401E,2023,4,1.5,Early,25,na,19.05,Laurel
401E,2023,4,1.5,Early,25,na,19.05,Laurel
401E,2023,4,1.5,Early,25,na,17.78,Laurel
401E,2023,4,1.5,Early,25,na,15.24,Laurel
401E,2023,4,1.5,Early,25,na,15.24,Laurel
401E,2023,4,1.5,Early,15,na,20.32,Laurel
